kd_gene,gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131),-0.5092893359072789,-1.0076885054885156,0.44014084507042256,1.0,1.0,3/17,7.39%,CXCL13;XCL1;WNK1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Endocytosis (GO:0045807),0.3694124494174757,1.0068426092197393,0.4033018867924528,1.0,1.0,23/79,17.70%,SIRPG;CLEC7A;PLA2G5;FCER1G;APOA1;IL15RA;TULP1;ABCA7;LYAR;AZU1;LDLRAP1;TOR1A;FLOT1;TUB;C3;SFTPD;F3;NLGN1;AXL;CDC42;CLU;BICD1;HIP1
CLN8,GO_Biological_Process_2023,prerank,mRNA Stabilization (GO:0048255),-0.40448772886108886,-1.0068316819463106,0.41889483065953653,1.0,1.0,20/52,20.77%,ELAVL4;RBM47;ZFP36;NOCT;MYD88;RBM24;THRAP3;HNRNPC;TAF15;LARP1;IGF2BP2;SYNCRIP;MAPK14;IREB2;DHX9;MEIOC;TENT5D;BOLL;IGF2BP1;NRDE2
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of GTPase Activity (GO:0043547),-0.3343839602343219,-1.0065993199983585,0.4227504244482173,1.0,1.0,89/227,26.87%,RGL4;TBC1D10C;LARS1;CCL25;CXCL13;RASGEF1C;TGM2;MTSS2;MAP4K4;XCL1;NTRK1;RHOG;RGS8;RALGPS2;TBC1D2B;CCL2;SYDE2;RGS16;FOXJ1;ARHGEF15;RASGRF1;RAPGEFL1;ARAP1;NGEF;RAPGEF2;RALGDS;TBC1D8B;ARHGAP27;USP6NL;SGSM3;RAP1GAP;SOS1;DOCK6;GMIP;PKP4;PIN1;ARHGAP45;TBC1D22A;DOCK9;RAPGEF1;RGL3;RASGRF2;AGRN;ARHGAP11B;PREX1;NDEL1;TBC1D15;TBCK;SIPA1L3;TBC1D4;BCAR3;RGS10;RACK1;ARHGEF19;CORO1C;ASAP3;CCL26;TBC1D10B;FERMT2;TBC1D20;AGAP6;ARHGEF10;ARHGAP22;DOCK8;SMCR8;ARHGAP25;SYDE1;SIPA1L1;ARHGAP42;RAPGEF6;SNX9;RAPGEF5;RALGAPB;RGS7;PICALM;ECT2;TBC1D14;F2R;EVI5L;PLXNB1;TBC1D25;GARNL3;RAP1GDS1;RAPGEF4;TIAM1;BCAS3;TBC1D5;RASGEF1B;TBC1D22B
CLN8,GO_Biological_Process_2023,prerank,Amino Acid Transmembrane Transport (GO:0003333),0.4099291896058819,1.0059041470109078,0.4197802197802198,1.0,1.0,8/42,8.42%,SLC36A3;SLC7A10;SLC6A13;SLC38A8;SFXN2;SLC36A4;SLC36A2;LRRC8E
CLN8,GO_Biological_Process_2023,prerank,Epithelial Cell Differentiation (GO:0030855),0.3449757359589251,1.0051100827091726,0.4068965517241379,1.0,1.0,25/131,11.60%,GSTA2;HSF4;GSTA1;VIL1;UPK1B;UPK2;KDM6B;AKR1C2;HDAC1;ACTL8;BASP1;UPK3A;PPARG;BMP4;PGK1;TPP1;AKT1;ZNF703;AKR1C1;FGFR2;ANXA4;KDR;SCRIB;CRYGD;ALDOC
CLN8,GO_Biological_Process_2023,prerank,Synapse Assembly (GO:0007416),-0.3836059474569324,-1.0046846367984263,0.4298245614035088,1.0,1.0,22/71,19.39%,PCDHB13;PCDHB9;FLRT3;POU4F1;PCDHB16;PLXND1;FZD1;WNT3A;CDH2;RAB29;PCDHB3;GABRA2;SRGAP2C;DNM3;CDH1;KIRREL3;PTEN;SHANK3;PCDHB4;GABRG2;FARP1;PCDHB5
CLN8,GO_Biological_Process_2023,prerank,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),-0.39795372955226316,-1.0043724270606251,0.4584837545126354,1.0,1.0,26/57,20.34%,LARP4;ELP4;PUM2;NANOS3;ZNF385A;MSI2;METTL18;DUS3L;TDRD7;METAP1;LARP1;RC3H1;GIGYF2;DDX25;MAPKAPK5;METTL16;ATXN2;MSI1;ZC3H7B;ELP3;GRM5;NOLC1;ELP6;FOXO3;ATG14;NANOS1
CLN8,GO_Biological_Process_2023,prerank,Amyloid-Beta Metabolic Process (GO:0050435),-0.5199518501733835,-1.0037350097763038,0.45960502692998206,1.0,1.0,9/15,30.51%,BACE1;PSENEN;APH1B;PSEN2;PSEN1;DYRK1A;MME;MGAT3;NCSTN
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Synapse Organization (GO:0050807),-0.4627407608418316,-1.0036734940770289,0.4629981024667932,1.0,1.0,12/25,22.43%,KLK8;MDGA1;CTTNBP2;WNT3A;CHRNB2;YWHAZ;EPHA4;MEF2C;PDLIM5;ARHGAP22;GRIPAP1;RAP2A
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844),0.45805940989050387,1.0034990099861996,0.44273127753303965,1.0,1.0,6/23,8.62%,EID2;FOLR1;LTBP4;PPARG;ITGA3;ZNF703
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Protein Autophosphorylation (GO:0031952),-0.439017380913584,-1.0034391124515645,0.4390681003584229,1.0,1.0,22/31,25.55%,CHP1;EPHA7;ENPP1;IMPACT;RAD50;CALM3;VEGFA;NLRP12;ENG;TESK1;CALM1;TNKS1BP1;MRE11;RASSF2;CALM2;MVP;RAP2A;PDGFC;TAOK2;PDGFD;PDGFB;NEK10
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.36310720874554525,1.0033409073127126,0.4444444444444444,1.0,1.0,33/98,19.68%,CLEC7A;HRK;CD36;TTBK1;STMP1;BIK;TCL1A;PARK7;MMP3;PIEZO1;BRK1;TFRC;BMF;FAF1;USP50;WARS1;TERF1;MED9;DDX3X;FNIP1;PSMC6;SLF1;CLU;BCL2L11;TIRAP;PLCG2;TP53;ICE1;ISG15;GNL3L;BAX;SH3GLB1;HSP90AA1
CLN8,GO_Biological_Process_2023,prerank,Coenzyme A Metabolic Process (GO:0015936),-0.5069038008634242,-1.002883978816242,0.45454545454545453,1.0,1.0,8/15,22.90%,PANK4;PANK1;PANK2;PPCDC;PPCS;SLC25A16;DCAKD;ACLY
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Wound Healing (GO:0090303),0.4101861158992552,1.0022381998128478,0.4126637554585153,1.0,1.0,13/39,19.55%,CLEC7A;DMTN;DUOX1;ADRA2A;HPSE;F12;INSL3;SMOC2;EMILIN2;HRAS;ST3GAL4;ITGB1;KANK1
CLN8,GO_Biological_Process_2023,prerank,Intracellular Sodium Ion Homeostasis (GO:0006883),-0.4981999634630305,-1.0015887234451206,0.46964285714285714,1.0,1.0,9/18,17.50%,SCNN1B;SCNN1G;ATP1B3;ATP1A4;SCNN1A;FXYD2;SLC8A1;ATP1A2;ATP4A
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Interleukin-17 Production (GO:0032740),-0.4706005020157716,-1.0014170516743375,0.4664310954063604,1.0,1.0,8/24,22.59%,IL23R;ZBTB7B;MYD88;JAK2;SLC7A5;SPHK1;IL18;IL15
CLN8,GO_Biological_Process_2023,prerank,Organic Cation Transport (GO:0015695),-0.4379310537769244,-1.0004390774700263,0.4321880650994575,1.0,1.0,10/31,19.26%,SLC22A16;SLC22A18;SLC47A1;SLC22A3;SLC22A5;SLC22A4;SLC6A3;PDZK1;SLC25A26;SLC47A2
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),0.4773132550771129,1.0004167443984113,0.4523281596452328,1.0,1.0,9/17,22.38%,ITGA3;DYNLL1;CUL3;TNFAIP1;MET;ARHGAP35;CCDC125;KANK1;STMN1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Protein Localization To Membrane (GO:1905477),-0.3737901823332171,-1.0002656903300797,0.4253075571177504,1.0,1.0,34/79,23.33%,TCAF2;LGALS3;ITGB2;CHP1;PTPN9;STAC3;RHOG;PDPK1;CIB1;SPTBN1;EPHB2;RAMP3;TCAF1;PLS1;LRP1;SQSTM1;EFCAB7;MFF;DPP10;PDZK1;PRKCH;STX3;SLC5A3;NECAB2;MIEF1;GPER1;STAC;EPHA3;CLIP3;RANGRF;PDCD5;C2CD5;NMT1;AKAP5
CLN8,GO_Biological_Process_2023,prerank,Cellular Response To Virus (GO:0098586),-0.398510581640705,-1.0002536262875157,0.4359430604982206,1.0,1.0,12/56,18.06%,IFNK;GSDME;IFI6;JAK2;EIF5A;JAK1;MAPK14;POU2F2;ZC3H12A;IL10RB;IRGM;IFNGR2
CLN8,GO_Biological_Process_2023,prerank,Alpha-Beta T Cell Activation (GO:0046631),0.49005760212611665,1.0000050918825296,0.46021505376344085,1.0,1.0,5/15,16.46%,CDH26;CD247;HLA-A;STOML2;NCOR2
CLN8,GO_Biological_Process_2023,prerank,Anterograde Synaptic Vesicle Transport (GO:0048490),0.5097147700553759,0.9997538156687132,0.45528455284552843,1.0,1.0,7/15,17.99%,AP3S1;BLOC1S6;BLOC1S2;BLOC1S4;AP3M2;AP3B2;BLOC1S1
CLN8,GO_Biological_Process_2023,prerank,Synaptic Vesicle Transport Along Microtubule (GO:0099517),0.5097147700553759,0.9997538156687132,0.45528455284552843,1.0,1.0,7/15,17.99%,AP3S1;BLOC1S6;BLOC1S2;BLOC1S4;AP3M2;AP3B2;BLOC1S1
CLN8,GO_Biological_Process_2023,prerank,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",-0.4241831224977427,-0.9993115518779325,0.44789762340036565,1.0,1.0,21/39,25.59%,ZFP36;PDE12;CNOT3;EXOSC7;PATL1;RC3H2;RC3H1;CNOT8;TUT7;CNOT4;DIS3;DCP1A;CNOT6L;PAN2;TNKS1BP1;CNOT7;CNOT6;DCPS;CNOT9;CNOT2;EXOSC3
CLN8,GO_Biological_Process_2023,prerank,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),-0.35252367155843056,-0.9992576228686216,0.4527272727272727,1.0,1.0,29/122,17.53%,SLA2;PRAM1;LAT2;ICOSLG;GATA3;BMX;WNK1;GNAO1;PRKCB;HLA-DPA1;ORC3;TRBC2;EIF2B3;BTNL9;NFKBID;SYK;CD38;CSK;BTN3A1;RC3H2;VAV3;RC3H1;BCL10;BTN2A3P;ZC3H12A;NFAM1;MEF2C;RIPK2;SKAP1
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Cell Cycle (GO:0051726),0.31568271161562095,0.9983229821433145,0.41450777202072536,1.0,1.0,108/293,20.63%,ASAH2;TNFSF13B;CDK10;INSM1;BIRC3;IRF1;SPATA22;TGM1;RUNX3;BEX1;JUN;BRD7;PTK6;GADD45G;GMNC;CDT1;TP53BP2;HPGD;SDCBP;ANAPC5;BMP4;VPS72;TGFB2;ETFA;RRP8;ZNF703;NEK6;SIPA1;METTL3;CCPG1;FGFR2;TSPYL2;CCNF;KAT2A;AFAP1L2;UCHL5;SON;BRINP3;CDC23;KAT2B;PUM1;CDK5;ANAPC16;IQGAP1;PIM2;BIN1;NBN;CDC26;PCLAF;ADARB1;MBTD1;MBIP;FBXO5;RNF40;TP73;MEN1;PPP2R3B;WDR12;ACTL6A;CKS1B;DAPK3;TGFBR1;PROX1;FZD9;ANAPC13;TARDBP;ANAPC1;TMEM8B;RNF2;HIPK2;WDR5;PLK1;HRAS;PRCC;MORF4L1;MECOM;HBP1;TRRAP;EPC1;TTLL12;HSP90AB1;CDK11A;USP51;FZR1;TBRG1;GRK5;SUV39H1;ING3;RARA;UHRF2;KIF20B;ING5;RUVBL2;TP53;MCRS1;MDM2;ACTR8;RPRD1B;GBF1;FOXM1;DHCR24;YY1;ANKRD17;HTRA2;ZPR1;ZBTB49;GMNN;HCFC1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Muscle Hypertrophy (GO:0014742),0.49238725855073434,0.9981516079499864,0.45714285714285713,1.0,1.0,5/16,14.32%,NR4A3;PARP1;EDN1;PDE9A;IGF1
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),-0.4936832223739151,-0.9978258876156633,0.46748681898066785,1.0,1.0,6/16,16.09%,SIRT1;CD44;ZNF385A;MUC1;CD74;ING2
CLN8,GO_Biological_Process_2023,prerank,Peptidyl-Glutamic Acid Modification (GO:0018200),0.46449271178235857,0.9968601929901576,0.4682713347921225,1.0,1.0,8/22,13.46%,TTLL11;TTLL6;TTLL13;CEP41;TPGS1;TTLL10;TTLL9;AGTPBP1
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),-0.4599048121726825,-0.9967178954278525,0.4601941747572815,1.0,1.0,12/23,21.22%,SEMA3G;SEMA7A;SEMA6D;SEMA4G;SEMA6A;SEMA6C;SEMA4A;SEMA4B;SEMA3A;SEMA4C;VEGFA;SEMA3C
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Cholesterol Efflux (GO:0010874),0.42233420530440147,0.9959414986494505,0.4470842332613391,1.0,1.0,10/32,19.06%,PLA2G10;PON1;PPARG;APOA1;ABCA7;RXRA;GPS2;YJEFN3;CAV1;TTC39B
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Protein Processing (GO:0010955),0.4978645430031758,0.9959117471266875,0.4531590413943355,1.0,1.0,3/15,8.06%,SERPINF2;PRNP;LRRK2
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),0.4810188752563077,0.9953199368419594,0.4752688172043011,1.0,1.0,12/18,18.87%,PRNP;RTN3;GGA3;RTN1;BIN1;IGF1;APEX1;CHRNA7;CLU;RTN2;SORL1;RTN4
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),-0.49074229953365817,-0.9950484986429258,0.46760070052539404,1.0,1.0,7/17,19.61%,YES1;HCK;SYK;MKRN2;MAPK14;LYN;RHBDF2
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Histone Acetylation (GO:0035065),-0.46516409463414027,-0.9950445110147836,0.4508670520231214,1.0,1.0,12/22,26.64%,FOXP3;MYBBP1A;NOS1;NFYC;BRCA1;CTBP1;NFYB;DDX21;BAZ1B;GLYR1;DEK;SET
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),0.4115775001867753,0.9948585114525025,0.44395604395604393,1.0,1.0,10/39,12.26%,ZDHHC5;LTF;HMGB1;TLR2;ZCCHC3;EHHADH;DHX58;DDX3X;FLOT1;PUM1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Interleukin-2 Production (GO:0032743),0.44250854105320797,0.9941635336538157,0.4563758389261745,1.0,1.0,9/25,20.00%,CD28;CLEC7A;CD86;STOML2;PLCG2;TRAF2;MAP3K7;TRAF6;RUNX1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Type I Interferon Production (GO:0032481),0.3804363000658695,0.99388206624066,0.42924528301886794,1.0,1.0,26/64,19.70%,TLR8;IFIH1;POLR3F;IRF1;TLR2;PQBP1;ZCCHC3;HSPD1;DHX58;DDX3X;FLOT1;RAB2B;DHX36;IKBKE;IRAK1;POLR3D;RIOK3;TRAF3;NMB;RNF135;GAPDH;POLR3B;TRIM65;ISG15;HSP90AA1;TANK
CLN8,GO_Biological_Process_2023,prerank,Organic Anion Transport (GO:0015711),0.3562505910860137,0.9937138077009449,0.43457943925233644,1.0,1.0,15/87,10.08%,SLC17A1;SLCO1C1;SLC17A3;SLC22A25;CA4;SLCO2B1;SLC4A10;SLC2A10;LRRC8C;LRRC8E;ABCG2;CYB5R1;SLCO4A1;SLC2A8;CPTP
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Fibroblast Proliferation (GO:0048145),0.3853937920105688,0.993315444715872,0.43820224719101125,1.0,1.0,15/46,20.28%,WNT2;DDR2;AQP1;FTH1;NF1;MED9;WNT5A;FN1;NDUFS4;IGF1;PDGFA;BMI1;TP53;GSTP1;B4GALT7
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Cellular Component Organization (GO:0051130),0.34943779895086763,0.993266844301976,0.4282178217821782,1.0,1.0,32/113,19.55%,SLC18A3;CLEC7A;NEURL1;APOC2;HRK;BIK;TCL1A;RELN;PARK7;MMP3;BRK1;TFRC;TGFB2;BMF;HYAL1;FAF1;S100A10;WARS1;FLOT1;AHNAK;CLDN19;TGFBR1;FNIP1;SLF1;CLU;BCL2L11;TIRAP;ICE1;GNL3L;NRXN1;BAX;SH3GLB1
CLN8,GO_Biological_Process_2023,prerank,Kidney Development (GO:0001822),-0.3764073156123511,-0.9932525993132744,0.44601769911504424,1.0,1.0,28/70,23.43%,CITED1;ITGA8;SIX2;CYP4A22;ZBTB16;GATA3;AGT;PCSK5;ARL3;WNT4;SIX1;SULF2;CEP290;PKD1;IFT27;WFS1;GLI2;BAG6;KANK2;VEGFA;GREB1L;FGF8;PRKX;NPHP3;IFT88;LRP4;HELLS;ZNG1A
CLN8,GO_Biological_Process_2023,prerank,Lamellipodium Organization (GO:0097581),0.4316541036706288,0.993136686912012,0.46205357142857145,1.0,1.0,11/30,18.24%,DMTN;S1PR1;RAC1;MYO9B;WHAMM;CCDC88A;WASF1;PHPT1;SNX1;ABLIM2;ITGB1
CLN8,GO_Biological_Process_2023,prerank,Cell Junction Assembly (GO:0034329),-0.3643871271005765,-0.9931340751034632,0.4504347826086956,1.0,1.0,29/95,19.39%,PCDHB13;PCDHB9;FLRT3;POU4F1;CDH7;PCDHB16;PLXND1;CLDN5;CDH10;CDH2;RAB29;PCDHB3;FSCN1;CAPZA1;PARD6B;DNM3;PKP4;CDH1;CDH8;GRHL2;CDH11;KIRREL3;PTEN;CDH9;SHANK3;PCDHB4;FARP1;CDH4;PCDHB5
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.3986703389221099,0.9930037102362546,0.4495192307692308,1.0,1.0,13/43,18.69%,AMTN;CYP27B1;NELL1;BMP4;BMPR1B;RXRB;RXRA;FBXO5;FZD9;ATRAID;TENT5A;ADGRV1;ISG15
CLN8,GO_Biological_Process_2023,prerank,Non-Canonical Wnt Signaling Pathway (GO:0035567),0.40538908167191545,0.9923858080819107,0.4439461883408072,1.0,1.0,20/40,20.23%,WNT9B;RAC1;FZD2;FZD4;SFRP5;SFRP4;WNT5A;SMURF1;DVL2;VANGL2;SFRP2;FZD9;CDC42;FZD5;FZD6;VANGL1;SMURF2;CELSR2;DVL3;TMEM67
CLN8,GO_Biological_Process_2023,prerank,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),-0.3573314386000276,-0.9921053362949392,0.451505016722408,1.0,1.0,18/108,11.98%,LHCGR;PTGIR;ADRA2B;GHRH;ADGRF3;ADGRF5;CALCA;MC5R;ADGRL4;GPR157;GHRHR;ADRB2;GPR78;ADORA2B;RAMP3;GIP;GIPR;RAPGEF2
CLN8,GO_Biological_Process_2023,prerank,Phosphatidylcholine Metabolic Process (GO:0046470),0.3833184002720774,0.9921004120084492,0.4365256124721604,1.0,1.0,16/55,16.65%,PLB1;PLA2G10;LCAT;ABHD4;PLA2G5;PON1;APOA1;PLA2G15;TMEM86B;PLAAT3;PNPLA8;LPCAT3;SLC27A1;TSPO;MBOAT2;CHKA
CLN8,GO_Biological_Process_2023,prerank,Chromatin Organization (GO:0006325),-0.32430600198683973,-0.991839567133178,0.47386172006745364,1.0,1.0,107/265,24.62%,NPM2;BRDT;EZHIP;H2BC3;KDM5B;ACTR5;KDM2B;L3MBTL1;PCGF1;PARP10;FOXP3;SMARCE1;CABIN1;MTA2;NFRKB;SIRT1;HDAC10;NAP1L4;MTA3;MTF2;CHD6;NAP1L3;HAT1;SMARCD3;SUV39H2;CHRAC1;GATAD2B;ZNF274;ARID2;KDM4A;VCX;HNRNPC;SETD7;GRWD1;PADI2;H4C9;MYBBP1A;PIH1D1;SART3;HMG20A;ACTL6B;CHD4;NPM3;INO80;HDGFL3;SKP1;NAP1L2;BRD9;KDM6A;CHD1L;HIRA;HDAC5;PAK1;POLE3;SATB1;RBBP7;SATB2;SMARCA2;NAP1L1;KDM4D;KAT6B;TAF6L;INO80B;WAC;CHD1;HCFC2;HDGF;RSF1;KDM4C;HMGB2;DPF3;SOX2;TFPT;ZNF827;CHAF1A;BAZ2B;TRIM28;PBRM1;H2BC9;EZH1;YEATS2;DDX21;DR1;HDAC4;BICRAL;MORC2;COPRS;CHAF1B;RB1;INO80C;BAZ1A;CHD7;INO80E;HMGN2;HDAC8;H2AX;HDGFL2;INO80D;H2BC17;YEATS4;ATRX;HDAC2;BAZ1B;KAT7;ARID1B;UBN1;ING4
CLN8,GO_Biological_Process_2023,prerank,Lipid Translocation (GO:0034204),0.44945166094988986,0.9915416736542133,0.468682505399568,1.0,1.0,9/24,10.38%,ABCA4;ATP8B2;ATP8B3;ATP11B;ATP10B;TMEM30B;TRIAP1;ABCA7;ATP11A
CLN8,GO_Biological_Process_2023,prerank,Cellular Response To Osmotic Stress (GO:0071470),0.43255896254613757,0.9915138252124346,0.4547413793103448,1.0,1.0,10/28,19.05%,CAPN3;STK39;LRRC8E;WNK3;CAB39;DDX3X;NFAT5;ZFAND1;ARHGEF2;ZFP36L1
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426),-0.49751999382477363,-0.9914989533061788,0.46210720887245843,1.0,1.0,6/16,15.38%,SH2B3;OCRL;PARP14;NF2;PIBF1;VHL
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),0.36200062531075106,0.9914453699665808,0.4375,1.0,1.0,29/81,21.05%,CSF3;TCL1A;PARK7;CALCR;IL11;ATP2B4;TFRC;AKT1;PFN2;CREBL2;LIF;MAD2L2;OPRD1;ARAF;SFRP2;FNIP1;DOCK7;RAF1;NGF;HAX1;HSP90AB1;CAV1;TXN;CAPRIN2;BRAF;HSP90AA1;SH2D3A;NTF3;TENM1
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),0.504246720702704,0.9911839086681119,0.4639830508474576,1.0,1.0,8/15,25.95%,ANAPC5;AURKB;CDC23;CUL3;NSMCE2;INCENP;ESPL1;CDCA8
CLN8,GO_Biological_Process_2023,prerank,Monoatomic Anion Transport (GO:0006820),0.3828448217760133,0.9908902765005999,0.47494033412887826,1.0,1.0,19/57,16.72%,SLC17A1;SLC17A3;BSND;TTYH1;SLC4A10;SLC26A3;LRRC8C;NMUR1;CLCN4;LRRC8E;CLCN2;ANO7;VDAC2;TSPO;SLC17A7;PACC1;ANO10;BEST1;VDAC1
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of Gene Expression (GO:0010629),-0.31432979848227915,-0.9907714505609219,0.46114864864864863,1.0,1.0,142/336,25.05%,SLFN14;BMP2;PIWIL3;TDRD1;SRGN;RGCC;TIA1;KLF4;POU4F1;ZFP36;DGKQ;DNMT1;PARP10;FOXP3;SH3GL2;SIRT1;NANOS3;NOCT;ENC1;AGO4;ZAR1L;MAPT;CLDN5;NHLRC1;FLOT2;ATP2B1;SUV39H2;STOX1;IFRD2;AMH;UPK3B;WNT4;CNOT1;HEY2;PRKAR1A;RBL2;CRKL;KDM4A;APP;MECP2;INSL6;CLEC4A;SHMT1;PRKAA2;TRIM3;LSM14A;CPEB3;TNRC6B;PARP14;NOTCH1;LARP1;SDR16C5;CHD4;OVOL2;LRP1;SMAD3;IGF2BP2;SYNCRIP;LSM6;RNF139;WWP2;FXR1;GIGYF2;SYT11;ZC3H12A;CREBZF;SLC7A5;PDCD10;VHL;METTL16;NDFIP2;SMYD5;TLE5;CCDC3;YAP1;EPHA4;ILF3;MEF2C;PPM1D;PINK1;CD46;RPS6KA4;SND1;RBM4;ID2;PARP15;ADAM10;OLFM1;DDX6;STC2;DHFR;SORD;SOX11;TRIM2;VEGFA;MARK1;SIRT6;DAPK1;GPER1;NLRP12;NANOS1;ENG;IGF2BP1;PAIP2B;PIWIL4;DXO;PNPT1;RACK1;CITED2;TRIM27;ITGB8;TASOR;CNOT7;CNPY2;TYMS;FGF2;SETDB1;MORC2;RB1;SMCR8;SERBP1;TAF1;ROCK2;MYADM;PUS7;LRP3;SMO;NHLRC3;NOTCH2;PRKAA1;SHQ1;CALR;DDRGK1;FGF19;CNOT9;BTG2;TIPARP;PICALM;NUDT16L1;EXD1;ZNF540;TDRD12
CLN8,GO_Biological_Process_2023,prerank,Diterpenoid Metabolic Process (GO:0016101),0.4287774616829723,0.9904786707970635,0.45010183299389,1.0,1.0,6/28,12.10%,PLB1;NAPEPLD;RDH5;BCO1;AKR1C1;AKR1C3
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110),-0.4467435687839911,-0.990085801938781,0.4613935969868173,1.0,1.0,9/27,19.35%,STMN4;STMND1;MAPT;MAPRE3;CAMSAP2;GAS2L1;CLASP1;MAPRE1;SKA2
CLN8,GO_Biological_Process_2023,prerank,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),-0.45760181670885053,-0.989880814847581,0.4606741573033708,1.0,1.0,14/23,26.55%,SORT1;CHMP3;UBXN6;LEPROTL1;TMEM50B;DENND10;LAPTM4B;MVB12A;CHMP1B;CHMP2A;CHMP5;LEPROT;CHMP4A;CHMP2B
CLN8,GO_Biological_Process_2023,prerank,Response To Transforming Growth Factor Beta (GO:0071559),-0.41665174028346197,-0.9898500838203812,0.4737762237762238,1.0,1.0,15/38,17.87%,CITED1;XCL1;NR3C1;MXRA5;ZFHX3;PDE3A;WNT4;CRKL;FNDC4;OVOL2;SMAD3;MEF2C;MAPK7;SMAD4;PDE2A
CLN8,GO_Biological_Process_2023,prerank,Negative Regulation Of mRNA Processing (GO:0050686),-0.4938244700601862,-0.9896859901925599,0.4365217391304348,1.0,1.0,7/15,26.17%,PCBP4;SRSF10;SRSF4;RBMX;SRSF6;SRSF9;SAP18
CLN8,GO_Biological_Process_2023,prerank,Positive Regulation Of Lipid Catabolic Process (GO:0050996),0.47044349180974887,0.9895990061548342,0.4656652360515021,1.0,1.0,8/20,25.36%,APOC2;IRS1;ABCD1;ABHD5;ANGPTL3;AKT2;PPARA;PLIN5
CLN8,GO_Biological_Process_2023,prerank,Regulation Of Cell Junction Assembly (GO:1901888),-0.46068355174094006,-0.9889781514286834,0.4720720720720721,1.0,1.0,12/23,24.45%,SNAI2;CHRNB2;RAPGEF2;RAP1B;CRB3;RAPGEF1;MEF2C;PRKCH;PDLIM5;RAP2A;ROCK2;MYO1C
CLN8,GO_Biological_Process_2023,prerank,Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.36105153990956157,0.988669747264432,0.4485776805251641,1.0,1.0,20/78,15.18%,GSTA1;ASAH2;CYP2D7;PLA2G10;CYP3A4;ACAA1;ALOXE3;ACSL1;GPX4;SCP2;ALOX12B;ACSL6;ACOT2;FADS1;ACSL4;PNPLA8;CYP2C8;ELOVL1;ALOX12;ABCD3
CLN8,GO_Biological_Process_2023,prerank,Prostaglandin Biosynthetic Process (GO:0001516),-0.4952216802271149,-0.988174446279003,0.48324514991181655,1.0,1.0,5/17,10.41%,TBXAS1;PTGS1;PTGES;AMH;CD74
