rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
56,Gene Expression (Transcription) R-HSA-74160,0.009778827717951437,4.584734863474476,21.216024106116848,"PPP2CB, NRAS, DDX39A, CHD3, MAGOHB",0.05074152201030107,0,0,Reactome_2022
57,Toll-like Receptor Cascades R-HSA-168898,0.01018615545599409,14.574264705882353,66.84815578079817,"PPP2CB, BTRC",0.05074152201030107,0,0,Reactome_2022
58,Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770,0.010402987018789436,110.95,506.5602322657193,NRAS,0.05074152201030107,0,0,Reactome_2022
59,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,0.010920096659926284,14.043231750531538,63.43539072055451,"DDX17, CHD3",0.05074152201030107,0,0,Reactome_2022
60,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,0.010930506773388828,7.411764705882353,33.47299406917814,"PPP2CB, NRAS, HNRNPF",0.05074152201030107,0,0,Reactome_2022
61,Separation Of Sister Chromatids R-HSA-2467813,0.01116983777875348,13.874649859943977,62.36014365378758,"PPP2CB, NDEL1",0.05074152201030107,0,0,Reactome_2022
62,GRB2 Events In EGFR Signaling R-HSA-179812,0.011343616002547938,100.85858585858585,451.7557080600296,NRAS,0.05074152201030107,0,0,Reactome_2022
63,p38MAPK Events R-HSA-171007,0.011343616002547938,100.85858585858585,451.7557080600296,NRAS,0.05074152201030107,0,0,Reactome_2022
64,"Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600",0.011343616002547938,100.85858585858585,451.7557080600296,PPP2CB,0.05074152201030107,0,0,Reactome_2022
65,SUMOylation R-HSA-2990846,0.011676904200029562,13.549247606019152,60.29608109816046,"DDX17, CHD3",0.05074152201030107,0,0,Reactome_2022
66,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",0.012283398155032895,92.44907407407408,406.73031819258705,NRAS,0.05074152201030107,0,0,Reactome_2022
67,Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501,0.012283398155032895,92.44907407407408,406.73031819258705,PPP2CB,0.05074152201030107,0,0,Reactome_2022
68,SHC1 Events In EGFR Signaling R-HSA-180336,0.012283398155032895,92.44907407407408,406.73031819258705,NRAS,0.05074152201030107,0,0,Reactome_2022
69,SHC1 Events In ERBB4 Signaling R-HSA-1250347,0.012283398155032895,92.44907407407408,406.73031819258705,NRAS,0.05074152201030107,0,0,Reactome_2022
70,ERKs Are Inactivated R-HSA-202670,0.012283398155032895,92.44907407407408,406.73031819258705,PPP2CB,0.05074152201030107,0,0,Reactome_2022
71,Erythropoietin Activates RAS R-HSA-9027284,0.012283398155032895,92.44907407407408,406.73031819258705,NRAS,0.05074152201030107,0,0,Reactome_2022
72,mRNA Splicing - Major Pathway R-HSA-72163,0.012588406414801086,13.014788038120276,56.93942454376716,"HNRNPF, MAGOHB",0.05074152201030107,0,0,Reactome_2022
73,"Cell Cycle, Mitotic R-HSA-69278",0.012612683026615815,7.0171875,30.686528510988758,"PPP2CB, BTRC, NDEL1",0.05074152201030107,0,0,Reactome_2022
74,G2/M Transition R-HSA-69275,0.012721109878221695,12.941830065359477,56.48451987215639,"PPP2CB, BTRC",0.05074152201030107,0,0,Reactome_2022
75,Mitotic G2-G2/M Phases R-HSA-453274,0.012988371768169282,12.798319327731093,55.5920699175921,"PPP2CB, BTRC",0.05074152201030107,0,0,Reactome_2022
76,APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337,0.013222334171232074,85.33333333333333,369.13902050225767,PPP2CB,0.05074152201030107,0,0,Reactome_2022
77,Constitutive Signaling By EGFRvIII R-HSA-5637810,0.013222334171232074,85.33333333333333,369.13902050225767,NRAS,0.05074152201030107,0,0,Reactome_2022
78,Mitotic Prometaphase R-HSA-68877,0.01325809918828799,12.657928388746804,54.72208075784396,"PPP2CB, NDEL1",0.05074152201030107,0,0,Reactome_2022
79,mRNA Splicing R-HSA-72172,0.013667292862704175,12.452972632903428,53.457494319481405,"HNRNPF, MAGOHB",0.05074152201030107,0,0,Reactome_2022
80,GRB2 Events In ERBB2 Signaling R-HSA-1963640,0.014160424747060764,79.23412698412699,337.3237811891663,NRAS,0.05074152201030107,0,0,Reactome_2022
81,Prolactin Receptor Signaling R-HSA-1170546,0.014160424747060764,79.23412698412699,337.3237811891663,BTRC,0.05074152201030107,0,0,Reactome_2022
82,CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,0.014160424747060764,79.23412698412699,337.3237811891663,PPP2CB,0.05074152201030107,0,0,Reactome_2022
83,Signaling By ERBB2 ECD Mutants R-HSA-9665348,0.014160424747060764,79.23412698412699,337.3237811891663,NRAS,0.05074152201030107,0,0,Reactome_2022
84,Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,0.014160424747060764,79.23412698412699,337.3237811891663,NRAS,0.05074152201030107,0,0,Reactome_2022
85,Innate Immune System R-HSA-168249,0.014818391818870848,4.9013902360168125,20.644097794182876,"PPP2CB, NRAS, RAB31, BTRC",0.05106066120679454,0,0,Reactome_2022
86,TCF Dependent Signaling In Response To WNT R-HSA-201681,0.014927721127124474,11.875750300120048,49.9320115437787,"PPP2CB, BTRC",0.05106066120679454,0,0,Reactome_2022
87,Spry Regulation Of FGF Signaling R-HSA-1295596,0.015097670589384432,73.94814814814815,310.08047018396815,PPP2CB,0.05106066120679454,0,0,Reactome_2022
