rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
120,Protein Modification Process (GO:0036211),0.145164364111358,3.1978760474570644,6.1715446335503295,"PPP2CB, BTRC",0.18508456424198144,0,0,GO_Biological_Process_2023
121,Regulation Of Neuron Projection Development (GO:0010975),0.1530366768097165,6.360950545921644,11.939998220861979,NDEL1,0.1935091863792283,0,0,GO_Biological_Process_2023
122,Positive Regulation Of Hydrolase Activity (GO:0051345),0.15465929100970408,6.287619047619048,11.736034007425701,NDEL1,0.19395796331544854,0,0,GO_Biological_Process_2023
123,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.1627282835274311,5.944744744744745,10.793715148601839,PPP2CB,0.20241810877802405,0,0,GO_Biological_Process_2023
124,Modification-Dependent Protein Catabolic Process (GO:0019941),0.16753459728125084,5.7562536358347876,10.283923568543903,BTRC,0.20671607567767242,0,0,GO_Biological_Process_2023
125,Positive Regulation Of Protein Metabolic Process (GO:0051247),0.170724272532661,5.637037037037037,9.964621177857772,BTRC,0.20827414038942438,0,0,GO_Biological_Process_2023
126,Golgi Vesicle Transport (GO:0048193),0.17151988032070245,5.607993197278912,9.887206608811388,ARF4,0.20827414038942438,0,0,GO_Biological_Process_2023
127,Regulation Of Translation (GO:0006417),0.1754870841136637,5.467108899944721,9.513807326749713,EIF1B,0.21141357377472872,0,0,GO_Biological_Process_2023
128,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.1794362861481224,5.333063646170443,9.161857153014827,BTRC,0.21448243578642756,0,0,GO_Biological_Process_2023
129,Regulation Of GTPase Activity (GO:0043087),0.18493507290158065,5.1559728742827335,8.701995656275924,NDEL1,0.21934159809257242,0,0,GO_Biological_Process_2023
130,Proteasomal Protein Catabolic Process (GO:0010498),0.18962051602858035,5.013191273465246,8.335585973134531,BTRC,0.2231687611720984,0,0,GO_Biological_Process_2023
131,Protein Polyubiquitination (GO:0000209),0.19428043452777674,4.878024691358025,7.992412359888833,BTRC,0.22527592454254636,0,0,GO_Biological_Process_2023
132,Chromatin Remodeling (GO:0006338),0.19582809126901088,4.8345570239843365,7.8828326846377825,CHD3,0.22527592454254636,0,0,GO_Biological_Process_2023
133,Cilium Organization (GO:0044782),0.19582809126901088,4.8345570239843365,7.8828326846377825,ARF4,0.22527592454254636,0,0,GO_Biological_Process_2023
134,Positive Regulation Of GTPase Activity (GO:0043547),0.2004541811929346,4.708631378159275,7.567569119493165,NDEL1,0.22887678897402236,0,0,GO_Biological_Process_2023
135,Cilium Assembly (GO:0060271),0.20734607082692968,4.531450872359963,7.129630923297519,ARF4,0.23499221360385364,0,0,GO_Biological_Process_2023
136,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),0.22318739441895744,2.3937908496732025,3.5900723310409632,"DDX17, ARF4",0.25078266486504297,0,0,GO_Biological_Process_2023
137,Negative Regulation Of Signal Transduction (GO:0009968),0.22545035185917003,4.117585630743526,6.133783313295322,BTRC,0.25078266486504297,0,0,GO_Biological_Process_2023
138,Chromatin Organization (GO:0006325),0.2261961290939603,4.101955888472743,6.096953736005001,CHD3,0.25078266486504297,0,0,GO_Biological_Process_2023
139,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.23139755387437902,3.9957420924574207,5.848240190776614,ARF4,0.25470378232215823,0,0,GO_Biological_Process_2023
